ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),Wholesale ($/MWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1931-03-01,9598371.12,176.06666564941406,0.0,19677.754656473775,227758.0
1,1931-04-01,9220146.501,176.06666564941406,0.0,18902.35164986715,227915.0
1,1931-05-01,9902266.242,176.06666564941406,0.0,20300.77124644408,228072.0
1,1931-06-01,9479569.220999997,176.06666564941406,0.0,19434.196641985392,228229.0
1,1931-07-01,1.0133306606999999E7,176.06666564941406,0.0,20774.43399042176,228386.0
1,1931-08-01,1.0141196019E7,176.06666564941406,0.0,20790.608807765784,228543.0
1,1931-09-01,9134546.418,176.06666564941406,0.0,18726.86171975656,228700.0
1,1931-10-01,9595878.465,176.06666564941406,0.0,19672.645019301366,228857.0
1,1931-11-01,9205638.819,176.06666564941406,0.0,18872.60981375692,229014.0
1,1931-12-01,8987107.746,176.06666564941406,0.0,18424.594525502842,229171.0
1,1932-01-01,1.0721359919999998E7,179.7166748046875,0.0,22168.342361478117,229337.0
1,1932-02-01,1.0313233752E7,179.7166748046875,0.0,21324.468646578072,231010.0
1,1932-03-01,1.0060114220999999E7,179.7166748046875,0.0,20801.099655294285,232683.0
1,1932-04-01,9774754.667999998,179.7166748046875,0.0,20211.06613678144,234356.0
1,1932-05-01,1.0329149984999998E7,179.7166748046875,0.0,21357.379595547878,236029.0
1,1932-06-01,1.0342298567999998E7,179.7166748046875,0.0,21781.65620342379,237702.0
1,1932-07-01,1.0720977474E7,179.7166748046875,0.0,22579.182370464438,239375.0
1,1932-08-01,1.0133091849E7,179.7166748046875,0.0,21341.049299241786,241048.0
1,1932-09-01,9741264.479999999,179.7166748046875,0.0,20515.833350667795,242721.0
1,1932-10-01,1.0122436611E7,179.7166748046875,0.0,21318.611059721552,244394.0
1,1932-11-01,9921839.313000003,179.7166748046875,0.0,20896.139317871945,246067.0
1,1932-12-01,1.0011531918E7,179.7166748046875,0.0,21085.038685291358,247740.0
1,1933-01-01,1.0964837372999998E7,184.10000610351562,0.0,23288.064015379692,249418.0
1,1933-02-01,1.1059716113999998E7,184.10000610351562,0.0,23489.575640125488,249911.0
1,1933-03-01,1.1185072889999999E7,184.10000610351562,0.0,23755.819135121426,250404.0
1,1933-04-01,1.0586319189E7,184.10000610351562,0.0,22484.136514958675,250897.0
1,1933-05-01,1.1260587033E7,184.10000610351562,0.0,23916.202562292077,251390.0
1,1933-06-01,1.1232445305000002E7,184.10000610351562,0.0,23856.434812959633,251883.0
1,1933-07-01,1.1783975712E7,184.10000610351562,0.0,25027.81897460225,252376.0
1,1933-08-01,1.1670931974E7,184.10000610351562,0.0,24787.7284161936,252869.0
1,1933-09-01,1.101461076E7,184.10000610351562,0.0,23393.777012598654,253362.0
1,1933-10-01,1.0889361443999998E7,184.10000610351562,0.0,23127.7617510401,253855.0
1,1933-11-01,1.0609096328999998E7,184.10000610351562,0.0,22532.510611006368,254348.0
1,1933-12-01,1.0521051863999998E7,184.10000610351562,0.0,22345.514855518228,254841.0
1,1934-01-01,1.2271735614E7,59.03999710083008,0.0,26340.66164362595,255336.0
1,1934-02-01,1.199240973E7,59.03999710083008,0.0,25741.097560661525,258028.0
1,1934-03-01,1.1662254650999999E7,59.03999710083008,0.0,25032.436475022736,260720.0
1,1934-04-01,1.1205372654000001E7,59.03999710083008,0.0,24051.762504458635,263412.0
1,1934-05-01,1.2269850185999999E7,59.03999710083008,0.0,26336.61089697385,266104.0
1,1934-06-01,1.2101856104999999E7,59.03999710083008,0.0,25976.017893878,268796.0
1,1934-07-01,1.2823272563999997E7,59.03999710083008,0.0,27524.50237679447,271488.0
1,1934-08-01,1.2391081679999998E7,59.03999710083008,0.0,26596.828148746263,274180.0
1,1934-09-01,1.1601175497E7,59.03999710083008,0.0,24901.334603140866,276872.0
1,1934-10-01,1.1842809317999998E7,59.03999710083008,0.0,25419.9907964486,279564.0
1,1934-11-01,1.1613237188999997E7,59.03999710083008,0.0,24927.22584097209,282256.0
1,1934-12-01,1.1719702755E7,59.03999710083008,0.0,25155.74734950203,284948.0
1,1935-01-01,1.3421067140999999E7,57.400001525878906,0.0,29219.658603758264,287644.0
1,1935-02-01,1.4239923972000001E7,57.400001525878906,0.0,31002.42992119798,288519.0
1,1935-03-01,1.3083038139E7,57.400001525878906,0.0,28483.71759977455,289394.0
1,1935-04-01,1.2374473319999998E7,57.400001525878906,0.0,26932.97403472965,290269.0
1,1935-05-01,1.3541244321E7,57.400001525878906,0.0,29472.443123117224,291144.0
1,1935-06-01,1.3188829131E7,57.400001525878906,0.0,29060.75138980738,292019.0
1,1935-07-01,1.3505907969000002E7,57.400001525878906,0.0,29759.416228187103,292894.0
1,1935-08-01,1.3355052996000001E7,57.400001525878906,0.0,29427.011066938063,293769.0
1,1935-09-01,1.2336895398000002E7,57.400001525878906,0.0,27183.566981403823,294644.0
1,1935-10-01,1.2693715622999998E7,57.400001525878906,0.0,27969.793828557515,295519.0
1,1935-11-01,1.2526383627E7,57.400001525878906,0.0,27601.094591631852,296394.0
1,1935-12-01,1.2359565711000001E7,57.400001525878906,0.0,27233.520338514023,297269.0
1,1936-01-01,1.4411417859E7,50.0,0.0,31918.22261159688,298145.0
1,1936-02-01,1.5346227233999997E7,50.0,0.0,33988.626372183426,298917.0
1,1936-03-01,1.4382511872E7,50.0,0.0,31854.198468874165,299689.0
1,1936-04-01,1.3967380245000001E7,50.0,0.0,30718.829960993065,300461.0
1,1936-05-01,1.5199218509999998E7,50.0,0.0,33428.04734272583,301233.0
1,1936-06-01,1.4990953709999997E7,50.0,0.0,32970.00776742407,302005.0
1,1936-07-01,1.5270007377E7,50.0,0.0,33583.732374228974,302777.0
1,1936-08-01,1.4946303561E7,50.0,0.0,32871.80198306001,303549.0
1,1936-09-01,1.3797469077000001E7,50.0,0.0,30345.142364543306,304321.0
1,1936-10-01,1.4224279616999999E7,50.0,0.0,31283.838188154717,305093.0
1,1936-11-01,1.395441357E7,50.0,0.0,30690.31458104459,305865.0
1,1936-12-01,1.4043947369999997E7,50.0,0.0,30887.226070515397,306637.0
1,1937-01-01,1.7460529245E7,47.5,0.0,38954.40337687047,307410.0
1,1937-02-01,1.610719812E7,47.5,0.0,35935.124533371476,308403.0
1,1937-03-01,1.5895993595999999E7,47.5,0.0,35463.92964590057,309396.0
1,1937-04-01,1.4870871318E7,47.5,0.0,33176.886653007845,310389.0
1,1937-05-01,1.5911029889999999E7,47.5,0.0,35497.47852058912,311382.0
1,1937-06-01,1.5951640214999998E7,47.5,0.0,35588.075180238826,312375.0
1,1937-07-01,1.6672453386000002E7,47.5,0.0,37196.212944519735,313368.0
1,1937-08-01,1.6025647934999999E7,47.5,0.0,35753.1882146596,314361.0
1,1937-09-01,1.4725017957E7,47.5,0.0,32851.48716713346,315354.0
1,1937-10-01,1.5397940711999997E7,47.5,0.0,34352.77466641199,316347.0
1,1937-11-01,1.4780629493999997E7,47.5,0.0,32975.554584347665,317340.0
1,1937-12-01,1.4764731776999999E7,47.5,0.0,32940.089531584505,318333.0
1,1938-01-01,1.6535330745E7,47.5,0.0,37446.888624560765,319328.0
1,1938-02-01,1.7575992693E7,47.5,0.0,39803.63326206117,320216.0
1,1938-03-01,1.6709230281E7,47.5,0.0,37840.705645275324,321104.0
1,1938-04-01,1.6601453529E7,47.5,0.0,37596.63011407742,321992.0
1,1938-05-01,1.742096331E7,47.5,0.0,39452.53812322219,322880.0
1,1938-06-01,1.7405315334E7,47.5,0.0,36134.44597088752,323768.0
1,1938-07-01,1.8638293119000003E7,47.5,0.0,38694.180640126506,324656.0
1,1938-08-01,1.7762952207E7,47.5,0.0,36876.919808260616,325544.0
1,1938-09-01,1.6433371764E7,47.5,0.0,34116.63565449318,326432.0
1,1938-10-01,1.6728690026999997E7,47.5,0.0,34729.73149023167,327320.0
1,1938-11-01,1.5944483943E7,47.5,0.0,33101.67120239238,328208.0
1,1938-12-01,1.7309476908E7,47.5,0.0,35935.47982981066,329096.0
1,1939-01-01,1.8689992755E7,42.54999923706055,0.0,39493.35273327159,329993.0
1,1939-02-01,1.917751629E7,42.54999923706055,0.0,40523.527608704244,330946.0
1,1939-03-01,1.7711629449E7,42.54999923706055,0.0,37425.99570783028,331899.0
1,1939-04-01,1.7516338196999997E7,42.54999923706055,0.0,35547.77762577864,332852.0
1,1939-05-01,1.8594002829E7,42.54999923706055,0.0,37734.802237711934,333805.0
1,1939-06-01,1.9016030397E7,42.54999923706055,0.0,38591.266832061505,334758.0
1,1939-07-01,1.9445228424E7,42.54999923706055,0.0,39462.28076466398,335711.0
1,1939-08-01,1.9149896184E7,42.54999923706055,0.0,38862.93147857626,336664.0
1,1939-09-01,1.788192816E7,42.54999923706055,0.0,36289.708419805356,337617.0
1,1939-10-01,1.7703865158E7,42.54999923706055,0.0,35928.349398252954,338570.0
1,1939-11-01,1.7554307859E7,42.54999923706055,0.0,35624.836755924516,339523.0
1,1939-12-01,1.9835203793999996E7,42.54999923706055,0.0,40253.69703428139,340476.0
1,1940-01-01,2.0162890857E7,40.25,0.0,41865.30979055002,341429.0
1,1940-02-01,1.9951119783000004E7,40.25,0.0,41425.59171293737,342608.0
1,1940-03-01,2.0570363192999996E7,40.25,0.0,42711.36423607168,343787.0
1,1940-04-01,1.9221750012E7,40.25,0.0,39911.16052460638,344966.0
1,1940-05-01,2.1005349995999996E7,40.25,0.0,43614.54970261735,346145.0
1,1940-06-01,2.1832667225999992E7,40.25,0.0,45332.353426646594,347324.0
1,1940-07-01,2.2108455261E7,40.25,0.0,45904.98433207307,348503.0
1,1940-08-01,2.2219007925000004E7,40.25,0.0,46134.53498826799,349682.0
1,1940-09-01,2.0022044157E7,40.25,0.0,41572.85583604304,350861.0
1,1940-10-01,2.0140726188E7,40.25,0.0,41819.277995368546,352040.0
1,1940-11-01,2.1010153595999997E7,40.25,0.0,43624.5210374415,353219.0
1,1940-12-01,2.2865479512E7,40.25,0.0,47476.83770278572,354398.0
1,1941-01-01,2.4650405583E7,39.099998474121094,0.0,52057.14713569162,355584.0
1,1941-02-01,2.3243579657999996E7,39.099998474121094,0.0,49086.18814171316,356580.0
1,1941-03-01,2.2358783889000002E7,39.099998474121094,0.0,47217.6585284887,357576.0
1,1941-04-01,2.1943445282999996E7,39.099998474121094,0.0,46340.54218357033,358572.0
1,1941-05-01,2.4041394216000002E7,39.099998474121094,0.0,50771.02951046505,359568.0
1,1941-06-01,2.4948336912000004E7,39.099998474121094,0.0,52686.32981963215,360564.0
1,1941-07-01,2.520941595E7,39.099998474121094,0.0,53237.68105212428,361560.0
1,1941-08-01,2.4924791033999998E7,39.099998474121094,0.0,52636.59433979971,362556.0
1,1941-09-01,2.2507567544999998E7,39.099998474121094,0.0,47531.86098233375,363552.0
1,1941-10-01,2.2079626886999995E7,39.099998474121094,0.0,46628.13004332105,364548.0
1,1941-11-01,2.1428665085999995E7,39.099998474121094,0.0,45253.42057952458,365544.0
1,1941-12-01,2.5938176058000002E7,39.099998474121094,0.0,54776.67953850605,366540.0
1,1942-01-01,2.7640346688000005E7,34.875,0.0,59479.78876880754,367542.0
1,1942-02-01,2.7087546983999997E7,34.875,0.0,58290.21195609682,368004.0
1,1942-03-01,2.6829427284E7,34.875,0.0,57734.76088041764,368466.0
1,1942-04-01,2.5482049107E7,34.875,0.0,54835.31027745195,368928.0
1,1942-05-01,2.7943749312E7,34.875,0.0,60132.695409015614,369390.0
1,1942-06-01,2.7824578424999997E7,34.875,0.0,59876.24577151605,369852.0
1,1942-07-01,2.8330753041E7,34.875,0.0,60965.49266855755,370314.0
1,1942-08-01,2.7870823232999995E7,34.875,0.0,59975.76086379061,370776.0
1,1942-09-01,2.6146507536000002E7,34.875,0.0,56265.17111665245,371238.0
1,1942-10-01,2.7133469544E7,34.875,0.0,58389.02850641312,371700.0
1,1942-11-01,2.6332884594E7,34.875,0.0,56666.239482901736,372162.0
1,1942-12-01,2.8635674055E7,34.875,0.0,61621.65629680676,372624.0
1,1943-01-01,2.9172460437000003E7,33.75,0.0,64311.89068630533,373087.0
1,1943-02-01,3.165769743E7,33.75,0.0,69790.69402837443,373376.0
1,1943-03-01,2.9774765703E7,33.75,0.0,65639.70487775287,373665.0
1,1943-04-01,2.7953872737E7,33.75,0.0,59199.32349662506,373954.0
1,1943-05-01,3.0025946369999997E7,33.75,0.0,63587.45813767725,374243.0
1,1943-06-01,3.06456789E7,33.75,0.0,64899.89691387199,374532.0
1,1943-07-01,3.1473201659999996E7,33.75,0.0,66652.38747639226,374821.0
1,1943-08-01,3.043125528E7,33.75,0.0,64445.80504478515,375110.0
1,1943-09-01,2.8580497308E7,33.75,0.0,60526.35972116174,375399.0
1,1943-10-01,2.9296613843999997E7,33.75,0.0,62042.91393267567,375688.0
1,1943-11-01,2.8845250136999995E7,33.75,0.0,61087.04191439992,375977.0
1,1943-12-01,2.890511832E7,33.75,0.0,61213.827786836126,376266.0
1,1944-01-01,3.013939482E7,35.400001525878906,0.0,66093.33841507699,376556.0
1,1944-02-01,3.135961778999999E7,35.400001525878906,0.0,68769.18812528237,377263.0
1,1944-03-01,3.037832922E7,35.400001525878906,0.0,66617.30476663464,377970.0
1,1944-04-01,2.9181268626000002E7,35.400001525878906,0.0,64512.13885217468,378677.0
1,1944-05-01,3.1340140979999997E7,35.400001525878906,0.0,69284.84189568911,379384.0
1,1944-06-01,3.0002327609999996E7,35.400001525878906,0.0,66327.28698597953,380091.0
1,1944-07-01,3.207137133E7,35.400001525878906,0.0,70901.4006476555,380798.0
1,1944-08-01,3.20963409E7,35.400001525878906,0.0,70956.59580796676,381505.0
1,1944-09-01,2.8910348964E7,35.400001525878906,0.0,63913.21545986758,382212.0
1,1944-10-01,3.037044012E7,35.400001525878906,0.0,67141.091132905,382919.0
1,1944-11-01,2.9135352591E7,35.400001525878906,0.0,64410.62686750639,383626.0
1,1944-12-01,2.8443713477999996E7,35.400001525878906,0.0,62881.59943208754,384333.0
1,1945-01-01,3.2050598699999996E7,34.79999923706055,0.0,73595.63802964555,385051.0
1,1945-02-01,3.083054004E7,34.79999923706055,0.0,70794.0992391613,385642.0
1,1945-03-01,3.0073860599999998E7,34.79999923706055,0.0,69056.59082207794,386233.0
1,1945-04-01,2.9220802356E7,34.79999923706055,0.0,64716.83330969418,386824.0
1,1945-05-01,3.0878120279999994E7,34.79999923706055,0.0,68387.38165816049,387415.0
1,1945-06-01,3.0917426849999998E7,34.79999923706055,0.0,68474.43208030578,388006.0
1,1945-07-01,3.20494554E7,34.79999923706055,0.0,70981.59857210041,388597.0
1,1945-08-01,3.029202105E7,34.79999923706055,0.0,67089.31715915259,389188.0
1,1945-09-01,2.9120686271999992E7,34.79999923706055,0.0,64495.10100265787,389779.0
1,1945-10-01,3.0260168129999995E7,34.79999923706055,0.0,67018.77651146454,390370.0
1,1945-11-01,2.9660499462E7,34.79999923706055,0.0,65690.65895874759,390961.0
1,1945-12-01,2.9928627917999994E7,34.79999923706055,0.0,66284.49330743573,391552.0
1,1946-01-01,3.1831844729999997E7,33.63999938964844,0.0,72668.2331107259,392154.0
1,1946-02-01,3.210728568E7,33.63999938964844,0.0,73297.03132624296,393407.0
1,1946-03-01,3.247120695E7,33.63999938964844,0.0,74127.82544788787,394660.0
1,1946-04-01,3.0732974609999996E7,33.63999938964844,0.0,67862.86139824471,395913.0
1,1946-05-01,3.269043084E7,33.63999938964844,0.0,72185.20018736219,397166.0
1,1946-06-01,3.260873304E7,33.63999938964844,0.0,72004.7935127772,398419.0
1,1946-07-01,3.4209872190000005E7,33.63999938964844,0.0,75540.34437146859,399672.0
1,1946-08-01,3.38816967E7,33.63999938964844,0.0,74815.6896958259,400925.0
1,1946-09-01,3.1976341050000004E7,33.63999938964844,0.0,70608.3846569474,402178.0
1,1946-10-01,3.1612731749999996E7,33.63999938964844,0.0,69805.48470015607,403431.0
1,1946-11-01,3.0799098569999993E7,33.63999938964844,0.0,68008.86881249148,404684.0
1,1946-12-01,3.054349809E7,33.63999938964844,0.0,67444.46594617963,405937.0
1,1947-01-01,3.4765839510000005E7,32.47999954223633,0.0,79367.8913861404,407193.0
1,1947-02-01,3.3974508989999995E7,32.47999954223633,0.0,77561.35181402488,408498.0
1,1947-03-01,3.3039179340000004E7,32.47999954223633,0.0,75426.05962218379,409803.0
1,1947-04-01,3.1744832159999996E7,32.47999954223633,0.0,72471.15256419795,411108.0
1,1947-05-01,3.4760498099999994E7,32.47999954223633,0.0,79355.70600003305,412413.0
1,1947-06-01,3.428457069E7,32.47999954223633,0.0,78269.18955780372,413718.0
1,1947-07-01,3.632834424E7,32.47999954223633,0.0,82934.97866210618,415023.0
1,1947-08-01,3.510394704E7,32.47999954223633,0.0,80139.77294922086,416328.0
1,1947-09-01,3.2866142009999994E7,32.47999954223633,0.0,75031.02173602121,417633.0
1,1947-10-01,3.3550690889999997E7,32.47999954223633,0.0,76593.79932109827,418938.0
1,1947-11-01,3.2900312789999995E7,32.47999954223633,0.0,75109.03732050856,420243.0
1,1947-12-01,3.320192985E7,32.47999954223633,0.0,75797.60727911783,421548.0
1,1948-01-01,3.9459232559999995E7,36.92000198364258,0.0,93569.70962264367,422858.0
1,1948-02-01,4.186675068E7,36.92000198364258,0.0,99278.65667224646,424322.0
1,1948-03-01,3.846539468999999E7,36.92000198364258,0.0,91213.01871213097,425786.0
1,1948-04-01,3.638214573E7,36.92000198364258,0.0,80940.03927319577,427250.0
1,1948-05-01,3.981256506E7,36.92000198364258,0.0,88571.7572415172,428714.0
1,1948-06-01,3.8776430400000006E7,36.92000198364258,0.0,86266.63696249198,430178.0
1,1948-07-01,3.970867278E7,36.92000198364258,0.0,88340.62859937793,431642.0
1,1948-08-01,3.9265144589999996E7,36.92000198364258,0.0,87353.88839776456,433106.0
1,1948-09-01,3.627166302E7,36.92000198364258,0.0,80694.23496424222,434570.0
1,1948-10-01,3.732074892E7,36.92000198364258,0.0,83028.1626332814,436034.0
1,1948-11-01,3.68287767E7,36.92000198364258,0.0,81933.66290658042,437498.0
1,1948-12-01,3.633831591E7,36.92000198364258,0.0,80842.525686246,438962.0
1,1949-01-01,4.3097018879999995E7,32.65999984741211,0.0,99624.83521171694,440431.0
1,1949-02-01,4.5892545150000006E7,32.65999984741211,0.0,106087.09115071128,442118.0
1,1949-03-01,4.3010576160000004E7,32.65999984741211,0.0,99425.01067723508,443805.0
1,1949-04-01,4.176913442999999E7,32.65999984741211,0.0,96555.24309260071,445492.0
1,1949-05-01,4.5452918879999995E7,32.65999984741211,0.0,105070.81316573868,447179.0
1,1949-06-01,4.483010772E7,32.65999984741211,0.0,103631.10600089411,448866.0
1,1949-07-01,4.566461139E7,32.65999984741211,0.0,105560.17590874965,450553.0
1,1949-08-01,4.469658246E7,32.65999984741211,0.0,103322.44356226508,452240.0
1,1949-09-01,4.1261018940000005E7,32.65999984741211,0.0,95380.6547640399,453927.0
1,1949-10-01,4.253738619E7,32.65999984741211,0.0,98331.16534848162,455614.0
1,1949-11-01,4.17303579E7,32.65999984741211,0.0,96465.59785224064,457301.0
1,1949-12-01,4.1998106699999996E7,32.65999984741211,0.0,97084.53690203537,458988.0
1,1950-01-01,5.266457808E7,34.31999969482422,0.0,127333.5710031957,460679.0
1,1950-02-01,4.858265067E7,34.31999969482422,0.0,117464.18534607928,462849.0
1,1950-03-01,4.794561402E7,34.31999969482422,0.0,115923.94433213944,465019.0
1,1950-04-01,4.485363258E7,34.31999969482422,0.0,104932.16493481863,467189.0
1,1950-05-01,4.799096661E7,34.31999969482422,0.0,112271.74546274735,469359.0
1,1950-06-01,4.811345577E7,34.31999969482422,0.0,112558.297913475,471529.0
1,1950-07-01,5.028757782E7,34.31999969482422,0.0,117644.50550003792,473699.0
1,1950-08-01,4.833667842E7,34.31999969482422,0.0,113080.51576010781,475869.0
1,1950-09-01,4.4413708589999996E7,34.31999969482422,0.0,103902.98295917391,478039.0
1,1950-10-01,4.644338322E7,34.31999969482422,0.0,108651.2660554074,480209.0
1,1950-11-01,4.458144453E7,34.31999969482422,0.0,104295.39028269533,482379.0
1,1950-12-01,4.453349373000001E7,34.31999969482422,0.0,104183.2125044046,484549.0
1,1951-01-01,5.1256747019999996E7,32.7599983215332,0.0,125675.84674447299,486726.0
1,1951-02-01,5.4482624190000005E7,32.7599983215332,0.0,133585.34587236834,489051.0
1,1951-03-01,5.179580637E7,32.7599983215332,0.0,126997.55715571968,491376.0
1,1951-04-01,5.146171653000001E7,32.7599983215332,0.0,118990.86259277815,493701.0
1,1951-05-01,5.400205917000001E7,32.7599983215332,0.0,124864.70636362035,496026.0
1,1951-06-01,5.395355307E7,32.7599983215332,0.0,124752.54274882781,498351.0
1,1951-07-01,5.777557704E7,32.7599983215332,0.0,133589.9071404899,500676.0
1,1951-08-01,5.506216728E7,32.7599983215332,0.0,127315.90049188443,503001.0
1,1951-09-01,5.094069132E7,32.7599983215332,0.0,117786.12759997613,505326.0
1,1951-10-01,5.18561283E7,32.7599983215332,0.0,119902.82977719347,507651.0
1,1951-11-01,4.942522121999999E7,32.7599983215332,0.0,114282.03838806644,509976.0
1,1951-12-01,5.3656470029999994E7,32.7599983215332,0.0,124065.61776522319,512301.0
1,1952-01-01,5.7530276519999996E7,33.29999923706055,0.0,134340.16455328255,514633.0
1,1952-02-01,5.903093862E7,33.29999923706055,0.0,137844.37385004864,516734.0
1,1952-03-01,5.451874452E7,33.29999923706055,0.0,127307.88275612963,518835.0
1,1952-04-01,5.391761214E7,33.29999923706055,0.0,122006.67229718853,520936.0
1,1952-05-01,5.723480682E7,33.29999923706055,0.0,129512.9337485122,523037.0
1,1952-06-01,5.853386364E7,33.29999923706055,0.0,132452.48520700375,525138.0
1,1952-07-01,5.9854992089999996E7,33.29999923706055,0.0,135441.98112609077,527239.0
1,1952-08-01,5.894592027E7,33.29999923706055,0.0,133384.9014408815,529340.0
1,1952-09-01,5.504294655E7,33.29999923706055,0.0,124553.1014071851,531441.0
1,1952-10-01,5.449484499E7,33.29999923706055,0.0,123312.84490876873,533542.0
1,1952-11-01,5.403448779000001E7,33.29999923706055,0.0,122271.14263560127,535643.0
1,1952-12-01,5.399665685999999E7,33.29999923706055,0.0,122185.52056298949,537744.0
1,1953-01-01,5.9343811529999994E7,33.29999923706055,0.0,137733.38703704646,539848.0
1,1953-02-01,5.87205228E7,33.29999923706055,0.0,136286.7606906295,542378.0
1,1953-03-01,6.054309201E7,33.29999923706055,0.0,140516.82919499654,544908.0
